MAE,MSE,RMSE,MAPE,R2,Building,Sparsity,Method,Epochs
0.10752314,0.018991604,0.13781004,31.602317094802856,0.3898762319287793,Cockatoo_assembly_Valencia_start8000_2160,90,cgan,2
0.2933202,0.09054401,0.30090532,301.9333839416504,-1.3956090841728659,Cockatoo_industrial_Nathaniel_start0_2160,20,oridata,2
0.0956415,0.028151242,0.16778332,362.4629497528076,0.25517573666258764,Cockatoo_industrial_Nathaniel_start0_2160,20,wgan,2
0.06911587,0.008829862,0.09396735,67.70530343055725,0.7663799325786856,Cockatoo_industrial_Nathaniel_start0_2160,20,diffts,6
0.06407881,0.0077627082,0.08810623,70.25808095932007,0.7946146155942726,Cockatoo_industrial_Nathaniel_start0_2160,20,diffts-fft,6
0.07584853,0.023088878,0.15195026,324.00944232940674,0.3891154628823421,Cockatoo_industrial_Nathaniel_start0_2160,20,timegan,2
0.092842475,0.0186717,0.13664444,257.8139066696167,0.5059850410029847,Cockatoo_industrial_Nathaniel_start0_2160,20,cgan,2
0.36825797,0.14115885,0.3757111,389.5907163619995,-1.0794612084578983,Cockatoo_industrial_Nathaniel_start0_2160,30,oridata,2
0.15731084,0.043197278,0.20783955,504.5374393463135,0.36364555982863356,Cockatoo_industrial_Nathaniel_start0_2160,30,wgan,2
0.28127012,0.091950044,0.30323267,89.2795741558075,-0.3545487620907257,Cockatoo_industrial_Nathaniel_start0_2160,30,diffts,6
0.23996948,0.06623414,0.25735995,102.2901177406311,0.024281315340630716,Cockatoo_industrial_Nathaniel_start0_2160,30,diffts-fft,6
0.21917671,0.054512925,0.23348004,368.09301376342773,0.19695071060625435,Cockatoo_industrial_Nathaniel_start0_2160,30,timegan,2
0.16127972,0.03482381,0.18661138,364.3428564071655,0.4869980852944238,Cockatoo_industrial_Nathaniel_start0_2160,30,cgan,2
0.2353983,0.12647407,0.35563192,1354.871940612793,-0.17926088379709837,Cockatoo_industrial_Nathaniel_start0_2160,40,oridata,2
0.18182825,0.05505503,0.23463808,829.163646697998,0.48665961330687346,Cockatoo_industrial_Nathaniel_start0_2160,40,wgan,2
0.061479952,0.013355718,0.11556694,178.6124348640442,0.8754695167293295,Cockatoo_industrial_Nathaniel_start0_2160,40,diffts,6
0.058400083,0.013918422,0.11797636,181.1488151550293,0.8702227899931636,Cockatoo_industrial_Nathaniel_start0_2160,40,diffts-fft,6
0.15833168,0.049553473,0.2226061,797.7977275848389,0.5379569013880161,Cockatoo_industrial_Nathaniel_start0_2160,40,timegan,2
0.14441203,0.04298416,0.20732622,672.3087787628174,0.5992099838460947,Cockatoo_industrial_Nathaniel_start0_2160,40,cgan,2
0.24567859,0.06462082,0.25420627,260.72704792022705,-0.7082165557566755,Cockatoo_industrial_Nathaniel_start0_2160,50,oridata,2
0.08022643,0.014517475,0.12048849,126.74342393875122,0.6162384666754142,Cockatoo_industrial_Nathaniel_start0_2160,50,wgan,2
0.03218494,0.0060069193,0.077504314,78.05794477462769,0.8412103545152319,Cockatoo_industrial_Nathaniel_start0_2160,50,diffts,6
0.0361442,0.0061573577,0.07846883,59.631186723709106,0.8372336139552925,Cockatoo_industrial_Nathaniel_start0_2160,50,diffts-fft,6
0.101219565,0.016637504,0.12898645,93.30796003341675,0.5601966367164943,Cockatoo_industrial_Nathaniel_start0_2160,50,timegan,2
0.11585801,0.023562228,0.15349993,171.03055715560913,0.37714534128515176,Cockatoo_industrial_Nathaniel_start0_2160,50,cgan,2
0.09741684,0.03169463,0.17802985,469.4005012512207,0.47891713212714504,Cockatoo_industrial_Nathaniel_start0_2160,70,oridata,2
0.09525176,0.022490818,0.14996938,260.2549076080322,0.6302345087515204,Cockatoo_industrial_Nathaniel_start0_2160,70,wgan,2
0.054492444,0.010290871,0.10144393,97.64189124107361,0.8308105470237452,Cockatoo_industrial_Nathaniel_start0_2160,70,diffts,6
0.036331985,0.009388616,0.096894875,113.54948282241821,0.8456442630795719,Cockatoo_industrial_Nathaniel_start0_2160,70,diffts-fft,6
0.14487195,0.038020846,0.19498935,389.2805337905884,0.3749094817073221,Cockatoo_industrial_Nathaniel_start0_2160,70,timegan,2
0.08647046,0.02047549,0.14309259,139.03714418411255,0.6633679746060912,Cockatoo_industrial_Nathaniel_start0_2160,70,cgan,2
0.18184574,0.1019762,0.31933713,860.5133056640625,0.05360003275935865,Cockatoo_industrial_Nathaniel_start0_2160,80,oridata,2
0.16774526,0.05091332,0.2256398,434.68708992004395,0.5274940424628405,Cockatoo_industrial_Nathaniel_start0_2160,80,wgan,2
0.059901316,0.01431035,0.119625874,149.26660060882568,0.867191418993337,Cockatoo_industrial_Nathaniel_start0_2160,80,diffts,6
0.059326194,0.014182208,0.119089074,124.31362867355347,0.8683806483798813,Cockatoo_industrial_Nathaniel_start0_2160,80,diffts-fft,6
0.12520303,0.036004413,0.18974829,334.4285249710083,0.6658576172430521,Cockatoo_industrial_Nathaniel_start0_2160,80,timegan,2
