MAE,MSE,RMSE,MAPE,R2,Building,Sparsity,Method,Epochs,MAPE_original
0.29794672,0.12270237,0.350289,186.2093210220337,-0.1391631706762077,Cockatoo_industrial_Nathaniel_start6000_720,30,oridata,2,1489.6745681762695
0.2831101,0.10077994,0.31745857,236.6177797317505,0.0643634979524599,Cockatoo_industrial_Nathaniel_start6000_720,30,wgan,2,1892.942237854004
0.15475333,0.038426828,0.19602762,90.70140719413757,0.6432471239733561,Cockatoo_industrial_Nathaniel_start6000_720,30,diffts,2,725.6112575531006
0.12861148,0.032061495,0.17905724,35.17645597457886,0.7023425571776368,Cockatoo_industrial_Nathaniel_start6000_720,30,diffts-fft,6,281.41164779663086
0.2791179,0.096926406,0.31133005,250.2269506454468,0.1001395937628343,Cockatoo_industrial_Nathaniel_start6000_720,30,timegan,2,2001.8156051635744
0.28231013,0.09704022,0.3115128,265.9672260284424,0.0990830116648689,Cockatoo_industrial_Nathaniel_start6000_720,30,cgan,2,2127.737808227539
0.2865722,0.102767736,0.32057407,218.9077854156494,0.0461849696929916,Cockatoo_industrial_Nathaniel_start6000_720,40,oridata,2,1751.2622833251953
0.25642705,0.07979332,0.2824771,252.9630661010742,0.2594166342507237,Cockatoo_industrial_Nathaniel_start6000_720,40,wgan,2,2023.7045288085935
0.14875513,0.031482227,0.17743231,148.85380268096924,0.7078049503172867,Cockatoo_industrial_Nathaniel_start6000_720,40,diffts,2,1190.830421447754
0.10633571,0.019139124,0.13834423,67.48649477958679,0.8223646204098927,Cockatoo_industrial_Nathaniel_start6000_720,40,diffts-fft,6,539.8919582366943
0.27219823,0.09026056,0.30043396,233.52978229522705,0.1622673456794583,Cockatoo_industrial_Nathaniel_start6000_720,40,timegan,2,1868.2382583618164
0.26869106,0.0910231,0.30170035,210.66913604736328,0.1551899041219715,Cockatoo_industrial_Nathaniel_start6000_720,40,cgan,2,1685.3530883789062
